142,96,-4.0446
99,97,-2.7786
166,99,-3.9974
7,0,3.5509000000000004
166,96,3.9467999999999996
169,90,2.1962
107,73,4.0458
153,73,2.1624999999999996
17,35,-3.638
17,47,-0.8830999999999998
93,73,2.2256
174,20,2.1558
197,37,0.4626000000000001
177,83,2.4861000000000004
176,72,4.0405999999999995
56,32,3.2647999999999993
42,96,0.49880000000000013
110,92,-2.0368
46,12,3.0417000000000005
184,63,0.48719999999999963
133,75,4.1723
189,3,-1.3468
38,34,-0.17940000000000023
188,74,-3.2965999999999998
192,53,-1.5588000000000002
138,22,-4.8136
177,52,1.0115999999999996
179,68,0.859
178,81,0.3144
164,0,-4.6243
67,32,-3.2575000000000003
14,43,-4.7976
77,32,1.5065
144,40,-4.0335
143,48,1.3733000000000004
161,11,-2.198
68,70,-4.9362
5,44,-1.5364
59,12,4.6349
163,63,0.36460000000000026
90,60,-4.3261
92,87,3.6051
111,94,1.7004000000000001
91,93,1.9806
110,59,-0.7790999999999997
84,84,-1.3306
166,29,0.6214000000000004
134,95,-4.3803
166,46,-0.3913000000000002
168,10,-1.8016999999999999
149,12,-4.3299
117,50,-0.033500000000000085
108,18,1.6153000000000004
21,25,1.4645000000000001
7,75,0.30239999999999956
66,94,1.1078000000000001
84,60,2.2619999999999996
161,47,0.21889999999999965
7,21,-3.8754999999999997
101,83,-3.4375
49,8,-3.5792
192,37,3.0326000000000004
152,83,4.914199999999999
128,23,1.5560999999999998
86,31,4.297499999999999
47,55,0.022999999999999687
66,81,-3.6482
84,69,0.26419999999999977
70,83,-1.3638
141,49,3.8009000000000004
52,67,1.8186
82,90,-4.0870999999999995
131,3,2.5002000000000004
103,74,-1.831
63,13,-1.9916
142,40,2.3541
68,77,3.2189999999999994
112,1,2.1127000000000002
159,99,-3.3341000000000003
130,47,-2.1708
30,4,-4.6997
125,21,-2.2857
74,1,4.1793
170,36,-2.1102
100,76,-0.5278999999999998
14,24,-4.0256
162,47,-4.0725
190,89,-4.1594999999999995
1,56,-4.8254
137,78,-1.2410999999999999
4,1,3.5374
9,35,-0.8964999999999996
163,43,2.8040000000000003
57,20,0.48130000000000006
66,18,-3.3051
144,82,3.8917
91,25,1.3105000000000002
190,37,1.9048999999999996
93,34,1.5612000000000004
197,78,-3.6885
58,73,-0.8102999999999998
52,87,-0.8003999999999998
124,56,1.4752999999999998
35,22,-3.4528
143,24,1.8711000000000002
38,43,-0.4817999999999998
35,78,-0.006000000000000227
1,65,3.0649999999999995
126,32,0.7911999999999999
18,36,-3.6592000000000002
120,2,1.6363000000000003
20,14,-0.2173999999999996
163,54,-0.5307000000000004
124,58,-4.4022
55,1,4.129899999999999
122,24,3.5360999999999994
180,60,3.1546000000000003
104,29,-0.4051999999999998
106,60,4.655900000000001
48,30,0.7366999999999999
52,76,1.4008000000000003
159,80,-3.7851
185,78,3.0395000000000003
84,64,-0.8407999999999998
189,4,2.2558999999999996
34,27,-0.6660000000000004
64,70,4.4491
83,44,-4.4322
104,80,-4.7591
121,85,-0.6642000000000001
34,34,-0.04800000000000004
165,54,-0.7629999999999999
92,14,-4.7171
59,65,0.6605999999999996
32,48,2.7979000000000003
132,2,-2.9751
199,31,-2.4785
17,65,2.7451999999999996
199,2,3.9672
195,6,-3.6612
198,78,1.1978
96,28,3.8283000000000005
23,9,3.9686000000000003
49,61,3.2242999999999995
184,80,-1.3147000000000002
145,70,-3.4145000000000003
98,58,-3.2302
12,95,-1.2530999999999999
176,27,-2.3625
42,74,0.12490000000000023
67,2,-1.2321
132,10,0.4086999999999996
190,33,4.0051000000000005
72,39,0.4985999999999997
44,24,0.31099999999999994
159,51,-1.0011
149,21,0.4997999999999996
120,84,4.821999999999999
80,63,-2.4387
194,99,2.7432999999999996
102,97,2.9894999999999996
128,55,-3.0174000000000003
100,38,0.5652999999999997
141,10,-1.2852000000000001
38,23,-2.9149
45,18,-4.0814
107,30,-1.9348
198,47,-4.6975
11,47,1.1071
77,38,-4.2738
171,46,-4.5592
2,6,1.2138
164,35,1.7706999999999997
120,94,-4.4193999999999996
95,37,-2.1416
31,26,-3.4423
175,10,-2.0864
126,69,3.7562999999999995
115,28,-4.542
33,5,3.8781999999999996
162,65,3.9092000000000002
92,12,2.7447
10,36,-1.3386999999999998
101,67,1.3404999999999996
67,34,-0.5712999999999999
122,49,1.0949
102,74,-1.4122
183,14,4.0144
164,89,1.5937000000000001
135,37,-0.15880000000000027
9,74,-2.0423
56,53,0.5193000000000003
164,57,-2.0633
144,49,0.060900000000000176
136,42,2.7234999999999996
54,93,2.2291
75,50,4.9148
99,17,2.5382999999999996
107,63,-2.92
56,4,0.7487000000000004
28,64,-3.9023000000000003
126,62,0.5419
114,35,0.42579999999999973
114,6,-4.9003
89,46,-3.6487
70,61,-3.1283000000000003
45,43,4.5268999999999995
88,34,-2.6967
66,95,-0.23179999999999978
181,10,0.4158999999999997
126,18,-2.9595
66,44,1.7987000000000002
89,31,-4.329
65,10,3.9856999999999996
121,4,-4.7058
173,54,2.9744
99,7,-1.8578000000000001
191,54,-3.3632999999999997
30,67,-3.9272
83,1,-1.6178
96,65,0.383
23,22,1.6567999999999996
65,46,-0.6144999999999996
72,42,-2.4331
120,36,-2.0222
145,92,0.6787999999999998
73,86,1.9718999999999998
20,35,4.7736
62,71,-4.999
73,61,0.5681000000000003
165,3,-2.2662
90,57,4.620799999999999
98,98,-0.31240000000000023
100,30,1.9241000000000001
90,6,2.5667999999999997
197,79,4.241
54,65,0.3213999999999997
61,2,2.3122999999999996
72,53,-2.894
180,40,-0.30679999999999996
52,70,-2.0542
7,49,1.7697000000000003
151,14,3.3536
43,30,2.1550000000000002
79,87,2.792
175,82,-4.8302
7,37,-0.8147000000000002
126,7,-1.4276
162,36,0.4581999999999997
75,47,3.7431
1,51,0.2121000000000004
118,20,-0.8798000000000004
115,67,4.472799999999999
35,53,-0.8013000000000003
116,63,3.4613999999999994
123,50,4.4031
190,31,4.748200000000001
70,81,-4.981
3,10,-0.26869999999999994
47,77,1.5221999999999998
125,57,0.5317999999999996
20,91,-4.9908
103,23,3.6262000000000008
139,66,-1.9687999999999999
50,28,-4.4023
24,2,-4.7123
79,31,-0.6764000000000001
35,81,-4.3701
134,54,3.0541
100,24,0.8033000000000001
156,76,-3.6673
90,64,-4.3845
125,64,-1.9064
134,86,-4.6586
27,49,3.2507
159,71,-3.7645999999999997
93,11,-3.1843
104,75,-1.6393
70,8,0.2560000000000002
134,56,1.6454000000000004
176,69,1.1948999999999996
118,47,-2.9226
17,69,-1.2810000000000001
152,9,-3.5812999999999997
129,48,-2.2869
174,15,-1.3972000000000002
68,93,-3.234
97,4,3.0093999999999994
138,14,-1.7614
142,74,4.1495999999999995
35,45,2.7119
126,79,0.11660000000000004
47,43,-3.262
132,22,2.4638
61,82,0.7542999999999997
85,77,-3.2904
160,42,-2.5001
184,13,4.300599999999999
174,41,4.792
91,50,0.5111999999999997
123,61,0.0034999999999998366
81,68,-1.8206000000000002
83,78,-0.14179999999999993
19,26,-1.4628999999999999
172,64,0.7862999999999998
163,31,2.771
14,2,-3.3773
8,69,3.6728000000000005
177,55,-3.1401
10,15,4.255800000000001
129,67,-1.8096999999999999
59,0,2.6614000000000004
193,57,0.11040000000000028
104,74,-3.8556
163,44,2.1677
143,59,-2.9827
168,50,0.6464999999999996
7,96,1.5900999999999996
2,61,-0.5244999999999997
171,47,1.6814
188,84,-2.7699
164,45,0.3933
14,91,4.3642
151,53,-1.4787
47,31,-0.6223000000000001
80,84,-4.4215
142,63,0.9333999999999998
54,11,0.7843
180,68,-0.4676999999999998
2,41,0.46330000000000027
72,94,-1.3135
158,28,-0.47579999999999956
157,20,-2.7254
158,33,-4.7608
197,12,2.6329000000000002
59,7,-1.5165000000000002
